POLY_ID,DPTO_CC,DPTO_CN,MPIO_CCD,MPIO_CCN,MPIO_CN,MPIO_CR,MPIO_NAN,MPIO_NAR,NMr2022,Shap_Ar,Shp_Lng,above03,above18,above22,below03,below18,below22,e__2003,e__2018,JC18,NN18,PP_VAL18,JC22,NN22,PP_VAL22
186,13,BOLÍVAR,683,   13683.000000000000000,SANTA ROSA,1799,2018,     154.672242234000010,    9998.055975540890400,       0.012766548570000,       0.611661497900000,       0.000000000000000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,    9990.309999999999500,    9997.200000000000700,2,4,       0.422000000000000,0,4,
187,13,BOLÍVAR,688,   13688.000000000000000,SANTA ROSA DEL SUR,Ordenanza 21 de Noviembre 23 de 1984,2018,    2382.782371299999800,    9996.448252707990800,       0.195324627730000,       3.348444872680000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,    9997.149999999999600,    9996.969999999999300,4,6,       0.099000000000000,3,6,       0.294000000000000
188,13,BOLÍVAR,744,   13744.000000000000000,SIMITÍ,Ordenanza 02 del 25 de Octubre de 1968,2018,    1354.659726730000100,    9998.018008098919400,       0.111067157920000,       2.572801879120000,       1.000000000000000,       0.000000000000000,       1.000000000000000,       0.000000000000000,       1.000000000000000,       0.000000000000000,    9999.433679483059700,    9997.445604519829400,2,4,       0.411000000000000,0,4,
189,13,BOLÍVAR,760,   13760.000000000000000,SOPLAVIENTO,1908,2018,      92.604134371300006,    9998.953862548229200,       0.007641500680000,       0.548697562280000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.126076866139600,    9998.524950133680200,0,5,,0,5,
190,13,BOLÍVAR,780,   13780.000000000000000,TALAIGUA NUEVO,Ordenanza 10 de Noviembre 22 de 1984,2018,     249.305151303000000,    9999.197755929040800,       0.020515190430000,       0.914095537850000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.563280613600000,    9998.645782512499900,0,6,,0,6,
191,13,BOLÍVAR,810,   13810.000000000000000,TIQUISIO,Ordenanza 30 de diciembre 13 de 1994,2018,     762.808778014000040,    9998.654350889839400,       0.062639051150000,       1.608995032640000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9999.422137398709300,    9997.980405873269800,0,8,,0,8,
192,13,BOLÍVAR,836,   13836.000000000000000,TURBACO,1599,2018,     201.981142449000000,    9998.806721877839700,       0.016665102000000,       0.688519132690000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9995.783784506009400,    9998.463540406279200,0,6,,0,6,
193,13,BOLÍVAR,838,   13838.000000000000000,TURBANÁ,Ordenanza 41 de Julio 18 de 1894,2018,     191.155151356000000,    9998.557324060129800,       0.015764060630000,       1.032800976580000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9993.407624285440800,    9998.511980080429600,0,4,,0,4,
194,13,BOLÍVAR,873,   13873.000000000000000,VILLANUEVA,1770,2018,     137.126414001999990,    9998.932177415570500,       0.011318243140000,       0.674135265090000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9987.909999999999900,    9998.670000000000100,0,6,,0,6,
195,13,BOLÍVAR,894,   13894.000000000000000,ZAMBRANO,1899,2018,     309.153209996999980,    9999.062851607150200,       0.025468938080000,       0.817799885700000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9976.201233357729500,    9998.599425706330300,0,6,,0,6,
196,15,BOYACÁ,001,   15001.000000000000000,TUNJA,1541,2018,     119.688918149000000,   10000.180817328899000,       0.009766248080000,       0.572326860420000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.750775590620800,    9999.567128233080400,0,10,,0,10,
197,15,BOYACÁ,022,   15022.000000000000000,ALMEIDA,1908,2018,      57.672119168899997,   10000.001141223700000,       0.004701758660000,       0.348469204480000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9994.690000000000500,    9999.350000000000400,0,5,,0,5,
